Algoritmo,Params,Accuracy,Precision_macro,Recall_macro,F1_macro
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.702173824790662,0.7219279277588722,0.702169111935721,0.696629406112706
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.700323666429499,0.717578799918286,0.7003207330308578,0.6949592871476398
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.6990105899353949,0.7167929594515492,0.6990088666027121,0.693862053998224
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6975189253519593,0.717930725802753,0.6975168280741765,0.6914962749277952
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6945951374184601,0.7142722151478088,0.6945924346936193,0.6885101634494158
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.6830179642168582,0.6968875833791717,0.6830196203413501,0.6784332632598508
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.6821838171770761,0.7070009129102932,0.6821786570532173,0.6759062307163634
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.6813462693072776,0.6942793116247452,0.6813452743393823,0.6754309742845338
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.680154643397155,0.6968599064555012,0.6801506398912242,0.6734799152331928
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.6782449616080122,0.698871661440295,0.6782436449963672,0.671040068421659
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.6767527094466155,0.695674699173163,0.6767505387813105,0.6707262770626339
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.6769911236556039,0.6981755138246093,0.6769881524165215,0.669147763582484
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.6754996371260956,0.6971289693102766,0.6754956868133776,0.6686010834078379
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 20}",0.6716805940448796,0.6880343291090185,0.6716753976731907,0.6683789236772547
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 20}",0.6752013967974507,0.6975759796879393,0.6751968947405228,0.6670661612600013
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",0.6735308592383992,0.6923889688195894,0.67352639241003,0.6667086230502602
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",0.6653544270260222,0.6947200011788691,0.6653523445595233,0.657567692211982
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6539578717285262,0.6724342045278315,0.6539567127853859,0.6411081652546149
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6538985797706524,0.6707756261212015,0.6538940929709391,0.6410815608457665
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6532419703020294,0.6702653981574469,0.6532400815926039,0.6405166109864666
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.650617081496707,0.6660541950240526,0.6506152276654661,0.6382246205284875
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6515115532071429,0.6681063880844553,0.6515125648018987,0.6380435378790597
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.6509731181302344,0.6691573984607958,0.6509664965308196,0.637844461164446
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6497813675823624,0.6658867825818516,0.6497792291196551,0.6371627780170991
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6509751301396156,0.673469981681225,0.6509713011201633,0.6360977007938725
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.6472153434054879,0.6654226255212824,0.6472135784100973,0.6329909861387305
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.6473344614830182,0.663998286725168,0.6473321983825617,0.6325375882373064
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6456644758911421,0.6630182467418206,0.6456594005260492,0.6315428161719941
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6453650604065755,0.6680827735007112,0.6453642385873654,0.6291496781375299
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.6247766313478895,0.6417894625945147,0.6247783349321939,0.612463676763015
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 20}",0.6234068802886468,0.64185576976,0.6234057705253392,0.6108305521048666
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.6237621869010711,0.6402700168569215,0.6237581604615395,0.6102619668085315
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.6248972628838041,0.6497193879448122,0.6248970616733103,0.6097363808868084
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 20}",0.6209591195304504,0.6396630539746055,0.6209553765757051,0.6041282198445421
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.6194081095729626,0.6385359471811902,0.6194019994565476,0.6037543259784823
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",0.6176759831603718,0.632129054892084,0.6176771518821444,0.6026340547799014
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.6225691009487425,0.6439619783234447,0.622564380162598,0.6023093316357413
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",0.6143352641501236,0.6302792034524111,0.6143355066092464,0.5982862725193738
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.6133208909248763,0.6372814771310512,0.6133206171868701,0.596341553194127
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.617079003952085,0.6402505904016859,0.6170791406618268,0.5955457562694003
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.6035938582790447,0.6281145749465229,0.6035977832692454,0.5809921747820905
