Algoritmo,Params,Accuracy,Precision_macro,Recall_macro,F1_macro
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.5794871794871794,0.5691627505907094,0.5794871794871794,0.5554326679633653
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5772079772079772,0.569527990763339,0.5772079772079772,0.5547568286024216
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.5743589743589743,0.566488782368976,0.5743589743589743,0.5538301988234878
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.5754985754985755,0.5698030934459655,0.5754985754985755,0.5531459621031871
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",0.5754985754985755,0.5683417625221006,0.5754985754985755,0.5523352042926493
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.5743589743589743,0.5675626522000785,0.5743589743589743,0.5513103767591615
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5698005698005698,0.5656852840989226,0.5698005698005698,0.5498989549155904
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 20}",0.5698005698005698,0.5618545336514328,0.5698005698005698,0.5483191682483131
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5726495726495726,0.5622479252956676,0.5726495726495726,0.5478279367652191
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.572079772079772,0.5651863749590563,0.5720797720797721,0.5471561757147096
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.5715099715099715,0.5676369259972432,0.5715099715099715,0.5471349313048303
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.5737891737891737,0.5670492376465667,0.5737891737891737,0.5468559787315227
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.5732193732193732,0.5645363192024306,0.5732193732193733,0.5467696431052864
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 20}",0.5669515669515669,0.5583417301331248,0.566951566951567,0.545953257712804
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.5726495726495726,0.5719746179984425,0.5726495726495726,0.544668935107296
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.5703703703703703,0.5596795671573287,0.5703703703703704,0.5428192440832744
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.5686609686609686,0.5693295920368218,0.5686609686609686,0.5417940030714687
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.562962962962963,0.556171888542971,0.562962962962963,0.5416491071942717
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.572079772079772,0.5653769269656345,0.572079772079772,0.5416436966642666
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.5635327635327635,0.5575683487221951,0.5635327635327635,0.5415708991734917
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.5680911680911681,0.5594256249785244,0.5680911680911681,0.5411676474515801
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.5698005698005698,0.5686931744993247,0.5698005698005698,0.5406317467307142
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5663817663817664,0.5583763275296054,0.5663817663817664,0.5372510482028792
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5680911680911681,0.5636602131187544,0.5680911680911681,0.5360080664363864
random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.5612535612535613,0.5550472339520293,0.5612535612535613,0.5352952039948446
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.5641025641025641,0.5579834814704647,0.5641025641025641,0.5350015596085723
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 20}",0.5578347578347578,0.5578064807295906,0.5578347578347579,0.5336842058432899
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.5584045584045584,0.5525481760891153,0.5584045584045584,0.532875423661243
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.5618233618233618,0.5565662112392828,0.5618233618233618,0.5322865837045978
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.5612535612535613,0.5599118525260451,0.5612535612535612,0.5306909401048057
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.56011396011396,0.5508159355457696,0.56011396011396,0.5303998012255493
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.5521367521367522,0.5472508202442792,0.5521367521367522,0.528631293329415
random_forest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",0.5521367521367522,0.5413402979388448,0.5521367521367522,0.5275879381557592
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.5521367521367522,0.5506608279323466,0.5521367521367522,0.522779237388671
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",0.5470085470085471,0.5372307286804763,0.5470085470085471,0.5213157171121962
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.545868945868946,0.5375101990916287,0.545868945868946,0.5204955870996233
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 20}",0.550997150997151,0.5469429940763954,0.550997150997151,0.5200682813884115
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",0.5447293447293448,0.5393654127619602,0.5447293447293446,0.5195931677354685
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.5532763532763533,0.5399337888566194,0.5532763532763532,0.518474552936531
random_forest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.5458689458689457,0.5411455528876857,0.5458689458689459,0.5169348654177625
random_forest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.5447293447293446,0.5317155930097897,0.5447293447293448,0.5164824950475155
